date,nifty50,nifty100,niftyit,niftybank,niftyenergy
2021-08-16,0.002054024277023725,0.0019053196238807413,-0.003086146372845655,-0.0020693909633678897,0.00553944802052686
2021-08-17,0.0031122785775283823,0.003412371066694453,0.025686109817139258,-0.006290526548186515,-0.003214464735947775
2021-08-18,-0.00275360231817956,-0.0015679484421454726,0.0010219569950395968,-0.008725152363983302,-0.0018988117720387665
2021-08-20,-0.007142898400624986,-0.008144228685145638,-0.002916295589891149,-0.014643622843102388,-0.017084113855727723
2021-08-23,0.0027931806783987323,0.0018747107806198482,0.017044263339215382,0.002584472293328588,-0.0008552940917579965
2021-08-24,0.007768362083601765,0.008075785236896227,-0.0023998473421164013,0.016732132297849756,0.011915364029378983
2021-08-25,0.0006045728309951315,0.0013148268309732813,0.00725657219574205,-0.003524100128284302,0.009955271565495138
2021-08-26,0.00013525983096518424,0.0006832995803300879,-0.0012571212324899994,0.0008795853863030612,0.005456264472535333
2021-08-27,0.004105261588480014,0.005299377854246057,0.00789337613698149,0.0002877828187295428,0.0038962114092884192
2021-08-30,0.013519836521704187,0.013782510314531926,-0.005845291336101233,0.020204677077007238,0.015103519561268763
2021-08-31,0.011880446175423387,0.012170704147782097,0.01351539538395019,0.002117166350166455,0.0022747294700526943
2021-09-01,-0.00326573477436376,-0.0017152280706961287,-0.013299007094250137,0.004109778553266219,0.0032948523178806255
2021-09-02,0.009246783727399066,0.009300353500147018,0.016704556698084128,0.007026766886199409,0.005376609226490858
2021-09-03,0.005190230833697296,0.005304297810118097,0.006081217081427948,-0.0019046097856725286,0.022867194371152255
2021-09-06,0.0031287476677577253,0.002474834887069788,0.015015314906931199,-0.004591772489850654,0.003561229638387342
2021-09-07,-0.0009035189246697772,-0.0012641449606031196,-0.013096130203989143,-0.0033764492743180163,-0.003524792453370451
2021-09-08,-0.0004953092983268625,0.0004256840931831096,-0.007813773919582045,0.008209810212272961,0.0033532789772863225
2021-09-09,0.0009075978909154347,0.0015148570343286316,0.00357866225166914,-0.002311807108594355,0.006838964420722071
2021-09-13,-0.000803098507419775,-0.0002436302904810228,0.009404573085763701,-0.005762880439238893,-0.007553780930932952
2021-09-14,0.001423151293159064,0.0016913301925181035,0.008593847469715366,0.0038729003225133063,0.002205996689236933
2021-09-15,0.00802354538262362,0.007413024730189788,0.018167427818466697,0.006533137476485207,0.015010767540440728
2021-09-16,0.006281634763507293,0.006488154145259495,-0.006174602076326918,0.022152060415943753,0.014734895828425909
2021-09-17,-0.002515647600612625,-0.003375164775727413,-0.0057443556364426,0.0038054350024110395,-0.010182186191020182
2021-09-20,-0.010705054879733056,-0.011780378608561626,-0.006913700328222916,-0.017620090444521952,-0.010781298256840488
2021-09-21,0.00949017386246398,0.009281108241169678,0.019378503275010672,0.0024270211084269633,0.0052349233783182125
2021-09-22,-0.0008740239935656202,-1.4030795403630059e-05,0.009322118386941636,-0.007820490131046465,0.00819479940913026
2021-09-23,0.015746528367181822,0.015046923803600398,0.010829837839321899,0.02238626222810569,0.018326220682116867
2021-09-24,0.0016972499684944076,0.00024319838270914218,0.007777720955666867,0.0015513820185919514,-0.008075584084135556
2021-09-27,0.00010644538279747096,-0.00025695888938481737,-0.0288074915944021,0.009012597935410538,0.013335585370464642
2021-09-28,-0.0059646824901542495,-0.006214927705797568,-0.02204696770858916,-0.005927202625206629,0.020144406305865115
2021-09-29,-0.0021015082285871234,-0.0026205539013108847,0.0012116708365539353,-0.00532345351312824,0.01849502008296966
2021-09-30,-0.005259376020738893,-0.00451583970517766,-0.007217384430510787,-0.00842270662597433,-0.00026241495218526367
2021-10-01,-0.004886983449795879,-0.0037292494624148187,-0.007062876484526637,-0.0053227760141074665,0.006196737442173639
2021-10-04,0.009080467581137563,0.010023270228411318,0.009935045958853195,0.009502798561006998,0.014539021486057013
2021-10-05,0.007407660919946268,0.007019687930722496,0.011904303840599484,0.004293638915632059,0.02877918595098561
2021-10-06,-0.009892144870289554,-0.009785606445351092,-0.01318073473672432,-0.005814678007250107,-0.0045051117678257535
2021-10-07,0.008180302016037588,0.008497244975482099,0.017905529375275897,0.0061738156798176735,-0.003916629398903693
2021-10-08,0.005893622760496431,0.004635021527854777,0.019553869035050297,0.000584083925151635,0.004112701392115614
2021-10-11,0.0028359561343596074,0.003153021731056027,-0.03357097910142304,0.01372721489352191,0.010846236200130477
2021-10-12,0.0025632525445875576,0.0032941121421206088,-0.00881750046940577,0.005946078887910877,0.004320850033393331
2021-10-13,0.00943759784921161,0.009548772956949003,0.011925854429699179,0.00296591078599584,0.013947576038504383
2021-10-14,0.009734787740718787,0.009610398527283515,0.013015223764473616,0.018251200605178486,0.006582124180181559
2021-10-18,0.007552396132719963,0.006692554619568192,0.015708555930585177,0.008741600887207213,0.015438270694130285
2021-10-19,-0.003155307734996393,-0.004737148218007636,0.022034711987593436,-0.003636214734027532,-0.014436087726331537
2021-10-20,-0.008260625212080042,-0.009567679488131642,-0.0069947804168466465,-0.0005640050384054796,-0.016291716169882453
2021-10-21,-0.004844908296702255,-0.0050710233041383335,-0.02532646522801707,0.012956108219202678,-0.003094482984629221
2021-10-22,-0.003476668084567369,-0.004841011023180464,-0.014450044061909861,0.007330683480209821,-0.0010655790330430515
2021-10-25,0.000579633328010587,-0.0006972871279492532,-0.010997425237528224,0.021544389306166423,-0.004954625368093768
2021-10-26,0.007889480889700096,0.00835960228183108,0.004483683431863561,0.0011143531550248387,0.008785109678867142
2021-10-27,-0.0031448386638428527,-0.0019049836028941503,0.009713425292188216,-0.008825522535915398,-0.007697199722983883
2021-10-28,-0.0194223384240636,-0.019681901707636174,-0.01662625517136207,-0.03340487582227036,-0.024974312834505574
2021-10-29,-0.010393515763905459,-0.008170513327339313,-0.01446002531695989,-0.00995583128744193,-0.014619914282602342
2021-11-01,0.014599655057507821,0.01419392963603383,0.025611218076797337,0.01657006686388085,0.01155100878103954
2021-11-02,-0.002270048271341696,-0.0018527902517146977,-0.0031920781382828167,0.004393381850918088,-0.003522762928375389
2021-11-03,-0.0033400508475575075,-0.0018811547013977137,-7.106845424598163e-06,-0.013430588283162459,0.002892616772474099
2021-11-04,0.004913376165984751,0.004937257020815933,0.004467350364861344,0.00435628397011234,0.004027406586634141
2021-11-08,0.008469704042186388,0.009060290670699578,0.012681790684675676,-0.0034226492039236556,0.015041945223508213
2021-11-09,-0.001344921435271762,-0.0006331439729310162,0.0009152556657099353,-0.0017609813714735134,0.0027361437441471015
2021-11-10,-0.0014991358050348014,-0.0009449305404580777,-0.0025730024411403374,-0.008777277428644648,0.001541390450702007
2021-11-11,-0.007970140510272006,-0.007377600215944358,-0.003899475947436226,-0.01186606066405893,-0.006095792510707132
2021-11-12,0.012820606684330382,0.012816091422355624,0.021039223818348773,0.004490494459896688,0.013164012230720168
2021-11-15,0.0003700663573213969,0.0006607243603686808,0.003660654490360127,-0.000800353139686738,0.0024597500218230817
2021-11-16,-0.006087981951756416,-0.005445227452318568,0.004897742577838038,-0.010212575346798869,-0.01335865621849508
2021-11-17,-0.005586294529162039,-0.004923086051715098,0.00046392443830711727,-0.006932134020441905,-0.004458198313966433
2021-11-18,-0.007478195643460861,-0.008338185397134379,-0.017836399689297733,-0.0017165845666139434,-0.0018269554170604607
2021-11-22,-0.019603372100156835,-0.01943294214956115,-0.01466522568528339,-0.02231519305001628,-0.02841215831588173
2021-11-23,0.004983697932798847,0.006491170292247217,0.0007173047486015438,0.003878330492506743,0.02027175102246681
2021-11-24,-0.0050446817378146935,-0.005077566134597533,-0.015157232939668752,0.004538172653459238,0.0026752744458296007
2021-11-25,0.006959452503032093,0.007254857645350388,0.009552068065634689,-0.0020618614781302558,0.02402528535796944
2021-11-26,-0.029071254187753914,-0.029177056947578328,-0.019662794526950966,-0.0358426034197693,-0.03587582130727862
2021-11-29,0.0016151341742889347,-7.782989965687825e-05,0.007646085289666926,-0.0013615730619974675,-0.012730519629075676
2021-11-30,-0.004148599194972014,-0.003973688968189171,0.004961178064710303,-0.007814773377761042,-0.009921034176837984
2021-12-01,0.01081664117042136,0.01008666456768137,0.010993401105760636,0.01875870482587283,0.012590190016675162
2021-12-02,0.013674571102433752,0.013216283206132662,0.020572174278133737,0.003941969465822703,0.016477093620829608
2021-12-03,-0.01177768586739425,-0.010257469943422914,-0.008568008547590211,-0.00852139679390218,-0.009929081198323919
2021-12-06,-0.01654091957599968,-0.016931765834439894,-0.027021060354462723,-0.012742649164796283,-0.01538585563400241
2021-12-07,0.015636548581649423,0.015551633594999226,0.011264596333392607,0.024695013840847047,0.011877469924237438
2021-12-08,0.017060948527881648,0.01643011773357661,0.019469951910964234,0.01819579076659439,0.00821235435322043
2021-12-09,0.002696066593683266,0.0025856606681524674,-0.0003531577857061041,-0.005424435492015989,0.001947540469399378
2021-12-10,-0.00031677089480919296,0.0002696303989453419,-0.00018777983596651726,0.0006256190747768731,0.0009248188368009558
2021-12-13,-0.008169055116863166,-0.007737633998545879,0.0030871020803349136,-0.004861807680354935,-0.010781056630411068
2021-12-14,-0.002495911181322197,-0.0015369726448500876,0.001442419016439711,-0.0008476894670060853,0.007940976183728576
2021-12-15,-0.005974060321640162,-0.006313159556356918,-0.010119826843086877,-0.002829617032378162,-0.007521003404637905
2021-12-16,0.0015678167505297491,0.0007389543266940191,0.011839247947500464,-0.006548194439253474,-0.0004549713176849046
2021-12-17,-0.01525945397337003,-0.016551445514882746,0.013484336294647958,-0.025445513178490087,-0.018096986796454995
2021-12-20,-0.021842546279377872,-0.022772379920575125,-0.019958831200032612,-0.03309488161567531,-0.030115499653933675
2021-12-21,0.00942870544420904,0.010770564520147019,0.019787569044519726,0.004878012816877497,0.011565238091445496
2021-12-22,0.011007170994593363,0.011448153732153576,0.009883379281292237,0.012183635048767405,0.011403968135796472
2021-12-23,0.006909306212627531,0.007418968686396354,0.010103047536534682,0.004614579309520472,0.012814249561071689
2021-12-24,-0.004032754879180422,-0.005011332988249184,0.009767702503635789,-0.009493797695571793,-0.01227831542912916
2021-12-27,0.004851870910828504,0.004524254506587333,0.006910003057468472,0.005762105301614362,-0.0012130051374386053
2021-12-28,0.008603409174043453,0.008641709332672276,0.009721383609513357,0.0035911991886541372,0.011309131259748861
2021-12-29,-0.0011402602889762914,-0.0013112528032911408,-0.0021678079049476384,-0.003933629904380509,-0.003122726489477645
2021-12-30,-0.0005606259494814747,-0.0016877588096115836,0.010036730823989037,0.0005194215739185992,-0.011428675452975101
2021-12-31,0.008724831757606522,0.009713856281400979,0.0010928947392618849,0.011923894557349435,0.006517510276850658
2022-01-03,0.015653315812207858,0.014484482906554241,0.010923476015922917,0.02649823426940845,0.009601505338743488
2022-01-04,0.01018687423526421,0.008780867111446877,0.006310696623788248,0.011483394605989794,0.02280598310119597
2022-01-05,0.0067395852346920915,0.0064639293159787226,-0.01934308499370818,0.0232287926329513,0.006317851170089872
2022-01-06,-0.010005417462796928,-0.008921360552417656,-0.015544202910134475,-0.005455522558563963,-0.006267556366400195
2022-01-07,0.003764183651131514,0.003800240795940546,0.0034426468073351923,0.006651181904417269,0.008861544540428534
2022-01-10,0.010700318921871732,0.009701500126249263,0.0018969045050278854,0.016118244206273724,0.0057109215524269175
2022-01-11,0.002913311252602302,0.0025262235786081,0.010291216104804546,0.002459114584288269,0.012270027081583201
2022-01-12,0.008673115731830494,0.008486912887708087,-1.8111918502428104e-05,0.007422857368732272,0.0213512301774903
2022-01-13,0.0024956237305924223,0.002832257769156632,5.8282983311563896e-05,-0.006651612071568946,0.012308388483511568
2022-01-14,-0.00011232356375068253,0.00017584249584756684,0.005694603634055939,-0.0025877843783118637,0.002026744241136136
2022-01-17,0.0028675682661627455,0.0031105125816219825,-0.0005641030078048503,-0.004020072672423991,0.012733324175550065
2022-01-18,-0.010653690567923424,-0.011405798832498149,-0.018379078780121016,-0.0001530171047977591,-0.005144068027953752
2022-01-19,-0.00964224043394124,-0.00829164815471839,-0.021265780155808045,-0.004421511424929969,0.009539033502456329
2022-01-20,-0.010112406160797005,-0.00872399523592915,-0.016616731881374025,-0.005007766618031373,-0.0009428978119921938
2022-01-21,-0.007875745304668613,-0.009153116198535982,-0.01657286439977823,-0.007306311182848191,-0.008478399504231238
2022-01-24,-0.02656790518738339,-0.028152830306521825,-0.03419813134982552,-0.01668027008052575,-0.025167759992423155
2022-01-25,0.007513491221694313,0.007819838590265915,-0.0032782048678924314,0.0205480531033424,0.011920057752735413
2022-01-27,-0.00971173291462768,-0.01068095230916044,-0.03550818240005438,0.007302428638440883,-0.006449174965034943
2022-01-28,-0.0004793161771092791,0.0007137533140764152,0.011259084861825253,-0.007706330306413323,0.004886590381561362
2022-01-31,0.0139107178709299,0.013439515693290716,0.028731035728994048,0.007587081512387517,0.012438676449730623
2022-02-01,0.013667938611870323,0.014181565578679889,0.015710113812711812,0.013960286484384188,-0.00382245413500637
2022-02-02,0.011557838585399605,0.011378801713844311,0.011791974107087544,0.021425557706360232,0.004439810573523051
2022-02-03,-0.012362248664229525,-0.011336941801514011,-0.020451935838776136,-0.008148887454932474,-0.010800453956580358
2022-02-04,-0.0024998826581151823,-0.0022140547033515645,0.0006646579474092196,-0.005656167500663889,-0.001205017967459976
2022-02-07,-0.017281112927623465,-0.015637605583015857,-0.013080109294509645,-0.020467053287933967,0.005095301149417919
2022-02-08,0.0030876976246183574,0.0018395144602643132,-0.0028797117016283735,0.0008685351550090648,-0.013055371978851982
2022-02-09,0.01141215233034587,0.011310741372744681,0.013375702700204162,0.01529906514215984,0.0005489275306447272
2022-02-10,0.008133901085124018,0.007626605388522112,0.010249198138620796,0.010378072520244475,0.0069837125847926895
2022-02-11,-0.01312629691281364,-0.013243406401246105,-0.027242511036733363,-0.012655448198186203,-0.005503282616776239
2022-02-14,-0.03061622289529342,-0.031005441296814817,-0.014497268901380589,-0.04176566212329624,-0.026472765784585905
2022-02-15,0.03025912638397754,0.029298421834355715,0.030479119833108914,0.03418042205523242,0.01941438777029547
2022-02-16,-0.0017432697608654735,-0.0017027023239456485,-0.003189373677317864,-0.0056667231578748645,0.0011963830176460188
2022-02-17,-0.001016014719190439,-0.00035373313236086723,-0.00482293837034764,-0.011122821390563642,0.014963340296688665
2022-02-18,-0.0016353356196504576,-0.0029415377043545687,-0.004359864791858681,0.001798503120840067,-0.008774959431432583
2022-02-21,-0.004031556958107085,-0.005368357808548385,-0.00032046946908093066,0.0022993640697870354,-0.01492617732118795
2022-02-22,-0.006651566067580439,-0.005903620537375476,-0.00993558527090277,-0.008330843889370443,-0.0003330292011346492
2022-02-23,-0.0016937094155936583,-0.00017658560761724118,-0.00044682685974228864,0.000545937396879026,-6.619160116672074e-05
2022-02-24,-0.04778103847083648,-0.048942074440021854,-0.04591623907724729,-0.057871949490684194,-0.05117579907199532
2022-02-25,0.025261660109649586,0.027045133597474402,0.02854404791015641,0.034138959175071815,0.028894675585285468
2022-02-28,0.008134034290366632,0.008546596959730923,0.011079335256220402,-0.006188503654878885,0.026345239641683893
2022-03-02,-0.011191633122935585,-0.009452653746800266,-0.003777243062648261,-0.02299381482273899,0.0127436606584308
2022-03-03,-0.00649757722841704,-0.00558265831359428,0.012167876075029671,-0.012113857338416745,0.018253986017684465
2022-03-04,-0.015317032007332254,-0.01663027434709108,0.001388749481107343,-0.015352959213524975,-0.019100272971674048
2022-03-07,-0.02352668473994779,-0.024018869518612984,-0.0012230425747051799,-0.04465711014447182,-0.011585723307440121
2022-03-08,0.009474776509483585,0.010238124275444793,0.02694091516102337,0.008726501026388611,0.00088403604530507
2022-03-09,0.020726290088294297,0.019684178710215106,0.010982568849151386,0.01982464252580729,0.00949686777725045
2022-03-10,0.01526738719047449,0.015927852633360606,-0.0011695421723504351,0.0195222080032309,0.0146183133050799
2022-03-11,0.0021421537513466316,0.002506561655430506,-0.0014238311574380491,0.002049253930390016,0.007561471337642178
2022-03-14,0.014482565042708062,0.011784804791640902,0.019217136592389217,0.0221702658050551,-0.0045792122323956574
2022-03-15,-0.012346456503312231,-0.011896419385125756,-0.025817376415565696,-0.008198296312807662,-0.021770024085857154
2022-03-16,0.018745100484606647,0.019234406495226564,0.018001012793473548,0.020718083842700796,0.017900955788274553
2022-03-17,0.018361988356508263,0.017874194128677745,-0.002408276564783929,0.01903032591789322,0.02102179583343644
2022-03-21,-0.009802202470463706,-0.01038251030792392,-0.007458605495683113,-0.011256325463634975,-0.014548638173740858
2022-03-22,0.011561223252155806,0.01013347788523844,0.01958008123043431,0.009163366186840438,0.016956953029023225
2022-03-23,-0.0040339354552280104,-0.003037192550105483,0.0003202283725369792,-0.005535339089088653,0.008290778603678994
2022-03-24,-0.0013278937068936791,-0.0009229345197885319,0.01204894407183632,-0.017158917586145295,0.008578480797622134
2022-03-25,-0.004049875890900112,-0.003410751116018629,-0.009980330088247169,-0.0032931889231159195,0.0017236418699488887
2022-03-28,0.004022619949862971,0.0029734544558301934,-0.0034921705471503417,0.008483398734081549,0.00602898151008513
2022-03-29,0.005998187274997013,0.005823002125190602,0.0033503316664622584,0.00383349767036667,-0.0038227870513422024
2022-03-30,0.009982465582194733,0.009170557160472104,0.008764295026523872,0.013582690400505637,-0.0013035946774108131
2022-03-31,-0.001914477162001882,-0.0013543748306065195,-0.004013639905175004,0.0010816566365348113,-0.0013226699895318994
2022-04-01,0.011777965258592316,0.012409176232200059,0.0007213997586155152,0.021303793768030044,0.02449461699326161
2022-04-04,0.021671841339984343,0.02106320698984865,0.002737773688696432,0.040020483905990556,0.014609990738815748
2022-04-05,-0.005317557796472028,-0.003341348990486215,0.0006490247692718665,-0.014683490089880236,0.011536469975969688
2022-04-06,-0.008339180323571727,-0.006595182360978669,-0.016317714960745855,-0.01142954596738166,0.011837668195822548
2022-04-07,-0.00943974110495216,-0.008536540957426841,-0.012495992640397025,-0.0020049024874181365,-0.016995469116694584
2022-04-08,0.008208759390795572,0.009402481622154735,-0.0008130473982482789,0.005184111197900743,0.01879451959286982
2022-04-11,-0.006151497975913078,-0.003145527365213563,-0.014085564043355592,-0.003662095152597522,0.0262624461346046
2022-04-12,-0.008183810641252287,-0.008587298752278483,-0.014798255973403007,0.0035518667993350572,-0.006240398748018849
2022-04-13,-0.0031174816283502382,-0.00236898012586928,-0.0007184286784275296,-0.007523681024817597,0.004798752407903173
2022-04-18,-0.017281188010147552,-0.015096551302714922,-0.04583784403312452,-0.019603110113227462,0.008140116634548278
2022-04-19,-0.012519178806467801,-0.013409399355064355,-0.029769678180553094,-0.010547497132416206,0.0006209853609073779
2022-04-20,0.010490244596548015,0.009592969363243053,0.011608566822752797,-0.0007347897132019554,0.008784885571514023
2022-04-21,0.014941678252146096,0.014491278185500889,0.013619922464822354,0.013801529305741411,0.011686741361495834
2022-04-22,-0.012686452605167986,-0.011780127467759471,-0.0056697737259059355,-0.020951399348867694,-0.005110921566009785
2022-04-25,-0.012695122564301942,-0.013724909233816196,-0.021053614311605462,0.0010432031995322166,-0.025021107031774736
2022-04-26,0.014560121616207233,0.016037315900520932,0.0030257932601436277,0.008936475415382228,0.02654936442672362
2022-04-27,-0.009441443610115341,-0.01019752142095065,-0.007716733040504131,-0.010326925600575354,-0.012974611456000762
2022-04-28,0.012128508890934642,0.012463659307112795,0.010128393334770447,0.010917592322643666,0.018175381283380254
2022-04-29,-0.008263240381694681,-0.00898084450917136,-0.009147898118664455,-0.009171624763043673,-0.015559721436888774
2022-05-02,-0.0019559171203674675,-0.002162431643642715,-0.015292944349612703,0.0020948298845078206,-0.0007169298517336609
2022-05-04,-0.022936183451936376,-0.023846818133197445,-0.0110537709622478,-0.024864622439945805,-0.013027736915341204
2022-05-05,0.00030284821366977077,0.0007379905109927698,0.020713034670560182,-0.00089890801783854,0.002960845874439455
2022-05-06,-0.0162684216398562,-0.016868753729555652,-0.022683564842114867,-0.01821175330575242,0.0019126674878773287
2022-05-09,-0.006666182687180999,-0.008831677666180648,0.0004509053011128028,-0.009129505635304902,-0.02712692755566537
2022-05-10,-0.003790968888092272,-0.006968530304661491,-0.009959931238064379,0.006046567286652094,-0.035868386780134376
2022-05-11,-0.0044919933245182175,-0.004041647688453609,-0.012388561169892842,0.00610459073424896,-0.004388429945778927
2022-05-12,-0.022211752141785834,-0.02291498295867178,-0.009763658892188887,-0.03346487124751285,-0.028171445364351122
2022-05-13,-0.0016352232651188903,-0.0023340378879840307,-0.0044359534605575845,-0.012250862929615414,-0.014444489586849518
2022-05-16,0.0038112305721171857,0.005786132048916315,-0.007471754702341293,0.014378992157888959,0.012220067549715052
2022-05-17,0.026321935902047233,0.02608993096585599,0.027726291087795563,0.020962724072845607,0.031119646051193328
2022-05-18,-0.0011685620062508173,-0.0007697195957208081,-0.004667657704239936,-0.004028955548591173,-0.005327714695658514
2022-05-19,-0.026532725334179386,-0.02659568544426849,-0.05736970822054499,-0.024823100903804685,-0.01805632487950737
2022-05-20,0.028891038794289337,0.02675517265007854,0.015422110632729469,0.028837782796383937,0.022978163488423853
2022-05-23,-0.0031630222318707046,-0.00406326642619137,0.010069691855041363,-0.0008401468957871527,-0.01443244367942198
2022-05-24,-0.005522754266735541,-0.005938554536936924,-0.018838168956360035,0.0012423459762453959,-0.008744080348917604
2022-05-25,-0.006161219184365629,-0.007672088887585082,-0.03383629990098658,0.0014392511610612502,-0.0017889894032592224
2022-05-26,0.009007387318995308,0.009560052032977051,0.013293544500955656,0.021997972883044836,-0.000680843403289666
2022-05-27,0.011273847198922216,0.010702573534552728,0.02538432074026531,0.01477139285789808,-0.00965043766372109
2022-05-30,0.018893205092962884,0.019455923312933443,0.03881421383710415,0.005999079292202225,0.016041565243847034
2022-05-31,-0.004612433983534836,-0.004195852215712281,-0.0024955214396511494,-0.009477525821035226,-0.010802010879921609
2022-06-01,-0.0037264067061659745,-0.00468470441329949,-0.014094142846181046,0.003759190759640374,-0.007201344460184056
2022-06-02,0.006370004993115463,0.006339571165519198,0.018169404086532337,-0.00020079354574309427,0.02012068405430778
2022-06-03,-0.002628050201467391,-0.004361482010747375,0.003739221719779806,-0.009507525950456452,-0.0033213123786801635
2022-06-06,-0.0008893953501298846,-0.0012140526418084052,-0.0028090074774932416,0.00099642227042529,-0.0020110492251272927
