date,mkt_rf,smb,hml,mom,rf
2021-12-23,0.006750576053897342,0.0023452710903099127,-0.0030434571075357453,0.0033115648663457897,0.00015873015873015873
2021-12-24,-0.004191485037910558,-0.0037205984772939625,-0.006431935686925801,0.0035595746976827217,0.00015873015873015873
2021-12-27,0.004693140752098341,-0.0017288499355331685,0.001305190464349756,-0.0008163326960455796,0.00015873015873015873
2021-12-28,0.008444679015313242,-0.001887784319926939,-0.005251728296324044,0.00374994426374297,0.00015873015873015873
2021-12-29,-0.0012989904477063588,-0.013728583465129184,0.0036755909015882497,-0.007999335864752441,0.00015873015873015873
2021-12-30,-0.0007193561082115587,-0.0007875817809959499,-0.003384123460498163,0.00439861181433706,0.00015873015873015873
2021-12-31,0.008566101598876342,-0.0002214057017929441,0.0004272926980266444,-0.003549453462797921,0.00015873015873015873
2022-01-03,0.01549458565347764,0.005547529790370858,0.001995445458671686,-0.004195474491173761,0.00015873015873015873
2022-01-04,0.010028144076534042,0.003447188001115726,-0.001902313346825969,0.0033156661219141395,0.00015873015873015873
2022-01-05,0.006580855075961842,-0.0018097279300351432,0.012292981253842195,-0.02096708878109023,0.00015873015873015873
2022-01-06,-0.010164147621527059,0.0010806520086341625,-0.0028410244529680564,0.005638598806991682,0.00015873015873015873
2022-01-07,0.003605453492401341,-0.0003928802972461365,-0.0029736076232006756,0.00418118416386793,0.00015873015873015873
2022-01-10,0.010541588763141542,-0.0034188736089565998,-0.002845457976477587,0.003016246339216379,0.00015873015873015873
2022-01-11,0.0027545810938721417,-0.012119052408181044,-0.006808392599392633,0.004852508163291031,0.00015873015873015873
2022-01-12,0.008514385573100242,0.011252205229405975,-0.00644742427742355,0.00519651144889027,0.00015873015873015873
2022-01-13,0.002336893571862241,0.006482215616317844,-0.004633092595071057,-0.0027247208703583808,0.00015873015873015873
2022-01-14,-0.00027105372248075875,-0.0027199634212749756,-0.0015301374456160183,0.0003247807827302697,0.00015873015873015873
2022-01-17,0.002708838107432541,-0.00795085142520007,0.00384345930917098,-0.014640719332102961,0.00015873015873015873
2022-01-18,-0.010812420726653558,0.004784491390364236,0.005512084923812572,-0.00827618683845543,0.00015873015873015873
2022-01-19,-0.009800970592671359,0.012517562187707594,-0.007374986158237014,0.0008446968586314305,0.00015873015873015873
2022-01-20,-0.010271136319527158,0.0047519034304619005,-0.007852820478750761,0.005366255710693511,0.00015873015873015873
2022-01-21,-0.008034475463398758,-0.011356742694208787,0.005713058751963037,-0.005260974078316312,0.00015873015873015873
2022-01-24,-0.02672663534611346,-0.0015554772959651825,0.007401050970540796,-0.0159529196443765,0.00015873015873015873
2022-01-25,0.007354761062964141,0.005415588544639749,0.010090887007016667,-0.02114384899705318,0.00015873015873015873
2022-01-27,-0.009870463073357759,0.014827794476610475,-0.00684392538122275,-0.012252663843632803,0.00015873015873015873
2022-01-28,-0.0006380463358393587,0.004637573579576381,-0.00519593077748105,0.008357594630525489,0.00015873015873015873
2022-01-31,0.013751987712199742,-0.0016934295493730607,-0.006672884983994182,0.00964468251266518,0.00015873015873015873
2022-02-01,0.013509208453140142,-0.0047169360346268376,-0.008073798825728715,0.010794384768834887,0.00015873015873015873
2022-02-02,0.011399108426669441,0.0049940050811666204,0.0018572317800007124,0.00142610808293951,0.00015873015873015873
2022-02-03,-0.012520978822959659,-0.004217279714934438,0.004045711567517182,-0.0034333729601702017,0.00015873015873015873
2022-02-04,-0.0026586128168452584,0.0007559459505267998,-0.009276352114057518,0.01104483473914267,0.00015873015873015873
2022-02-07,-0.01743984308635356,0.01226745232868905,-0.011847496711946393,0.00020032384534388395,0.00015873015873015873
2022-02-08,0.0029289674658881416,-0.004789166419827531,0.00821555416733367,-0.011452442429407319,0.00015873015873015873
2022-02-09,0.011253422171615641,-0.010749592771722601,5.914519196055512e-05,-0.0018570947723752888,0.00015873015873015873
2022-02-10,0.007975170926393842,0.009809466312968045,-0.005527277302715388,0.008137207339329398,0.00015873015873015873
2022-02-11,-0.013285027071543758,0.0034983333749390357,0.00782837589683994,-0.012469991104751681,0.00015873015873015873
2022-02-14,-0.03077495305402356,-0.015303437334931523,-0.007655828607187928,0.01088992776862081,0.00015873015873015873
2022-02-15,0.03010039622524734,-0.013814698283435692,-0.0012152455234269444,0.005102296463621456,0.00015873015873015873
2022-02-16,-0.0019019999195955587,0.001658900911460731,0.007646839504971843,-0.007654335814604427,0.00015873015873015873
2022-02-17,-0.0011747448779205587,0.003581142520317031,-0.0006793280713590876,0.00493754188769572,0.00015873015873015873
2022-02-18,-0.0017940657783805586,0.000494413731098025,0.003151985055342787,-0.003878812448338457,0.00015873015873015873
2022-02-21,-0.004190287116837159,0.00015057720080333993,0.001877016263328514,0.0008891707832956305,0.00015873015873015873
2022-02-22,-0.006810296226310558,-0.006974497891741194,-0.007001583398109644,0.010723412161931959,0.00015873015873015873
2022-02-23,-0.0018524395743237587,-0.0005139269277905186,-0.0018556629619633314,0.0029902634849207498,0.00015873015873015873
2022-02-24,-0.04793976862956656,-0.001765938991676902,-0.013308744572297262,0.017209097982063597,0.00015873015873015873
2022-02-25,0.02510292995091934,0.016262756666787257,-0.015476011883419589,0.008199235173878439,0.00015873015873015873
2022-02-28,0.007975304131636442,0.01337043380629611,-0.025172468814041046,0.021969332200934062,0.00015873015873015873
2022-03-02,-0.011350363281665658,0.03301654289936473,-0.025621865182609685,0.015453666317811962,0.00015873015873015873
2022-03-03,-0.006656307387147158,0.030054692652748093,-0.03030347396230721,0.03089394293776643,0.00015873015873015873
2022-03-04,-0.015475762166062359,0.0034253341636760193,0.005752020133940494,-0.013643774075118015,0.00015873015873015873
2022-03-07,-0.02368541489867786,0.032520968470766506,-0.04864200296797229,0.039614643080357226,0.00015873015873015873
2022-03-08,0.009316046350753341,-0.012378533426426043,0.005951966836596757,-0.011201503763017092,0.00015873015873015873
2022-03-09,0.02056755992956404,-0.016036476816014826,0.011031458103768656,-0.005345884276585762,0.00015873015873015873
2022-03-10,0.015108657031744242,-0.006333006126701056,0.011821734718710819,-0.007834344951092649,0.00015873015873015873
2022-03-11,0.001983423592616441,0.0067235610520964125,-0.0017911542341361372,-0.0013931770624055406,0.00015873015873015873
2022-03-14,0.014323834883977841,-0.008175601546814848,-0.00018783655701003037,0.00392978575438145,0.00015873015873015873
2022-03-15,-0.012505186662042358,-0.022359403602759526,0.009695619280005676,-0.00975561694161579,0.00015873015873015873
2022-03-16,0.01858637032587644,-0.0025242448627597405,0.004289397472678948,-0.0009881543646102636,0.00015873015873015873
2022-03-17,0.01820325819777804,-0.000951486107678208,0.012810640920700599,-0.008607808148301893,0.00015873015873015873
2022-03-21,-0.009960932629193859,0.014481983755887851,-0.01768857586632719,0.019701084279785,0.00015873015873015873
2022-03-22,0.011402493093425642,0.011103591363383214,-0.008223721791094245,0.00044200871632592113,0.00015873015873015873
2022-03-23,-0.0041926656139581586,0.009742520191156944,-0.005496501642108813,0.0011913932339884191,0.00015873015873015873
2022-03-24,-0.0014866238656237587,0.004941623339244449,-0.011592751462680668,0.0016145373541361007,0.00015873015873015873
2022-03-25,-0.004208606049630258,0.001200392425114544,0.004705862639778062,-0.00656119428950359,0.00015873015873015873
2022-03-28,0.0038638897911327415,0.00112646934746385,-0.006009002423051927,0.0069325499717280085,0.00015873015873015873
2022-03-29,0.005839457116266842,-0.007053558963781599,0.009030336655517094,-0.004535325486711162,0.00015873015873015873
2022-03-30,0.009823735423464541,-0.020493866011048325,0.020966257507864138,-0.014603385675280318,0.00015873015873015873
2022-03-31,-0.002073207320731959,-0.0017649912973674187,0.004971866514149399,-0.008672777283878118,0.00015873015873015873
2022-04-01,0.011619235099862141,0.013713130854923788,0.002796019840999569,-0.004414591331129319,0.00015873015873015873
2022-04-04,0.021513111181254138,0.004915496032286066,0.005922101803949361,-0.005896693550027747,0.00015873015873015873
2022-04-05,-0.0054762879552021585,0.002449166055761293,-0.005862415516742626,0.0017339112491851494,0.00015873015873015873
2022-04-06,-0.008497910482301859,0.01350703194610917,-0.014893085071756249,0.01547986485594438,0.00015873015873015873
2022-04-07,-0.009598471263682259,-0.008155489542424031,0.010310095857853899,-0.01519179701625084,0.00015873015873015873
2022-04-08,0.008050029232065341,-0.0038093092835543314,0.0008640128406715991,-0.004819986903584919,0.00015873015873015873
2022-04-11,-0.006310228134643159,0.0019273388358329812,-0.003600813344618069,0.00365217161198753,0.00015873015873015873
2022-04-12,-0.008342540799982359,-0.009003492185144955,0.009743386493317206,-0.011011205026112098,0.00015873015873015873
2022-04-13,-0.0032762117870803586,0.004631837671540182,-0.009613878866647007,0.00835171631599212,0.00015873015873015873
2022-04-18,-0.01743991816887766,-0.0015463102287393672,-0.003676333145749944,-0.016037747683661726,0.00015873015873015873
2022-04-19,-0.012677908965197958,0.0022793484092563827,-0.014529658281874388,0.013028446102855062,0.00015873015873015873
2022-04-20,0.010331514437817841,-0.01454724991404029,0.01606641153747691,-0.01971253935334699,0.00015873015873015873
2022-04-21,0.014782948093415842,-0.007792272171534047,-0.0014596979670621433,-0.005488668246465876,0.00015873015873015873
2022-04-22,-0.012845182763898058,-0.007339278472686185,-0.0035363318864763855,-0.00438425199695309,0.00015873015873015873
2022-04-25,-0.012853852723032059,-0.013081781823894351,0.010218276145061728,-0.012509355135277306,0.00015873015873015873
2022-04-26,0.014401391457477042,-0.011236840766486116,0.004751784939379515,-0.02101593692601949,0.00015873015873015873
2022-04-27,-0.009600173768845458,-0.005057462256679536,0.007170759165876174,-0.008380724999921759,0.00015873015873015873
2022-04-28,0.011969778732204442,-0.0007191820985097998,0.0019633539170724433,-0.00891613977979694,0.00015873015873015873
2022-04-29,-0.008421970540424758,0.0007899861811975304,0.007040244896262879,-0.00711020841317196,0.00015873015873015873
2022-05-02,-0.0021146472790975583,0.012614024083498224,-0.0011207175673707567,-0.0046100462064104,0.00015873015873015873
2022-05-04,-0.023110786626539474,0.01706805983647213,-0.0010190572340590606,0.0005172535168037444,0.00017460317460317462
2022-05-05,0.00012824503906652535,0.00872862033234047,-0.005944275065621632,0.0063720542530215,0.00017460317460317462
2022-05-06,-0.016443024814459375,0.00797061340405178,-0.012608597027500336,-0.0028372854518038688,0.00017460317460317462
2022-05-09,-0.006840785861784075,-0.005762444508820951,0.0017417321584713309,-0.000373647189890379,0.00017460317460317462
2022-05-10,-0.003965572062695375,-0.031902703759122915,0.029176270348133714,-0.040190866591153576,0.00017460317460317462
2022-05-11,-0.004666596499121375,0.0045408894805057005,0.001520898404844674,0.00306571442711441,0.00017460317460317462
2022-05-12,-0.022386355316388974,-0.0058832730892576166,-0.003524051304729804,-0.007071644567092934,0.00017460317460317462
2022-05-13,-0.0018098264397219746,-0.02104946059772472,0.0009646814522577133,-0.02586958463731604,0.00017460317460317462
2022-05-16,0.0036366273975139253,-0.0007197719463816364,-0.005385989618214669,-0.00296582156511265,0.00017460317460317462
2022-05-17,0.026147332727444024,0.025258604642880704,-0.018752422301642837,0.03322945448736233,0.00017460317460317462
2022-05-18,-0.0013431651808539745,-0.013567386692804932,0.009666391260053373,-0.011829400612692975,0.00017460317460317462
2022-05-19,-0.026707328508782473,-0.0041873135863880785,0.0011300501801334538,-0.010033814207124323,0.00017460317460317462
2022-05-20,0.028716435619686124,0.0022573156299962732,0.006220119262030539,-0.010505040948800018,0.00017460317460317462
2022-05-23,-0.0033376254064738744,-0.02388120625151328,-0.01028966336608539,-0.018876489383186,0.00017460317460317462
2022-05-24,-0.005697357441338675,0.007345488542203406,0.0006562910930586249,-0.010399912418562099,0.00017460317460317462
2022-05-25,-0.0063358223589687745,0.01921668686830319,-0.01197166093896875,-0.004267032123594432,0.00017460317460317462
2022-05-26,0.008832784144392125,0.007021415449163019,0.0036754743794646817,0.0009448574486472291,0.00017460317460317462
2022-05-27,0.011099244024319025,-0.013305659351332395,0.00920218125270543,-0.018142637657595603,0.00017460317460317462
2022-05-30,0.018718601918359626,-0.009095966391915367,-0.006580578502977252,0.010202213927492407,0.00017460317460317462
2022-05-31,-0.004787037158137974,0.008766552178253444,-0.014822588108242926,0.01392467916478551,0.00017460317460317462
2022-06-01,-0.0039010098807690744,0.010994142218935413,0.0038011467339006694,0.0018688746134489422,0.00017460317460317462
2022-06-02,0.0061954018185122256,0.0101969802560435,-0.010962789353040825,0.01780680274055104,0.00017460317460317462
2022-06-03,-0.0028026533760704747,0.005268215603838163,-0.013792065597618976,0.002201611584627769,0.00017460317460317462
2022-06-06,-0.0010639985247329745,0.006028327984836875,-0.004790770852414962,0.00959463522149505,0.00017460317460317462
2022-06-07,-0.009420549181079074,0.011651187154305544,-0.006817131502580984,0.01250558157214837,0.00017460317460317462
2022-06-08,-0.0038554050602367445,0.003761792939016594,0.0032094751558413752,-0.00709566414803516,0.00019444444444444446
2022-06-09,0.007255283297244456,-0.007150244899433318,-0.0019687113383618548,-0.0080574325083204,0.00019444444444444446
2022-06-10,-0.016962142858544443,-0.01270018069462353,0.00413497979594895,-0.0017565775795371323,0.00019444444444444446
2022-06-13,-0.026574193559653545,-0.016024631761301728,0.003755685783493945,-0.011352790154014372,0.00019444444444444446
2022-06-14,-0.0028760539004297446,-0.0034899284810199563,-0.010169012587365293,0.0114868745213355,0.00019444444444444446
2022-06-15,-0.0027337888258004445,-0.0077017486506964815,0.010009491004063741,-0.01122107231324818,0.00019444444444444446
2022-06-16,-0.021322892298734644,-0.02078010022012659,0.0025260816794495794,-0.01441814641167792,0.00019444444444444446
2022-06-17,-0.004562738071084344,0.011262233993195835,-0.003607267455662512,0.01017810207124158,0.00019444444444444446
2022-06-20,0.0035097691512006556,-0.03837440473893308,0.020454712471421457,-0.0318077632321511,0.00019444444444444446
2022-06-21,0.018609893410042554,0.008446873326478008,-0.007324219119223839,0.00761170862707378,0.00019444444444444446
2022-06-22,-0.014613709529761845,-0.01870150506659459,0.003528776275060555,-0.011752258037299939,0.00019444444444444446
2022-06-23,0.009106003075164754,-0.021034405697038565,-0.0034348975448670934,-0.006632754921209513,0.00019444444444444446
2022-06-24,0.008972028144084956,-0.0006345210502280013,-0.0007412873668688636,-0.0008890956519963505,0.00019444444444444446
2022-06-27,0.008264545933280555,0.007133602300390824,-0.0013624298795325805,0.008170023234200359,0.00019444444444444446
2022-06-28,0.0009519889516672555,0.013674339846500749,-0.00996148472215207,0.002951595147185051,0.00019444444444444446
2022-06-29,-0.0034184154547671447,0.004393233932630112,-0.015099808696463905,0.017003280667165582,0.00019444444444444446
2022-06-30,-0.0013875256858472446,-0.005304637500787776,0.0018431891089617184,-0.009191842361751471,0.00019444444444444446
2022-07-01,-0.0019815007529630445,-0.010852074749581674,0.02362036618177491,-0.026642399999222667,0.00019444444444444446
2022-07-04,0.005093743805360956,-0.0065393285728783425,-0.004742644906269288,0.004543523201889211,0.00019444444444444446
2022-07-05,-0.0017416158428892443,0.0020692790427834437,-0.0034256617676974056,0.0037028146343309905,0.00019444444444444446
2022-07-06,0.011123745262855755,-0.02296647616274758,0.0068474996273230745,-0.016184982714126387,0.00019444444444444446
2022-07-07,0.008755047587066056,0.012971975551214175,-0.005422625718500575,0.010206680166397421,0.00019444444444444446
2022-07-08,0.005241603422122856,-0.004426866828705692,-0.014399265743797697,0.007984972350895386,0.00019444444444444446
2022-07-11,-0.0004780103720776445,0.0004243262401322995,-0.007757177355056875,0.0066391683450548,0.00019444444444444446
2022-07-12,-0.009919419488382545,0.0032263497251434044,-0.006951706809455137,0.0063507956576844896,0.00019444444444444446
2022-07-13,-0.005901736945967344,0.003243596725145839,0.002827883542295625,0.0010812497274318399,0.00019444444444444446
2022-07-14,-0.0019480996767553445,-0.00247348368037267,-0.0093828115801548,0.005947677671595699,0.00019444444444444446
2022-07-15,0.006741513241943156,-0.013378734503212794,-0.009519147067101812,0.00928581058079979,0.00019444444444444446
2022-07-18,0.014092859713832055,0.009734112670255608,0.005334254466139936,-0.004180831873324756,0.00019444444444444446
2022-07-19,0.0036173198266798556,-0.003968293111628325,-0.00020710475641668152,0.0009180706155969701,0.00019444444444444446
2022-07-20,0.010839444062524656,0.0026101093195029026,-0.0017152987526714647,0.0026385006203200534,0.00019444444444444446
2022-07-21,0.004914275301851556,-0.0039359105196048825,0.0024616876477370443,-0.0037003666662802567,0.00019444444444444446
2022-07-22,0.006682851516170456,-0.010380502805937318,0.0037247631369038436,-0.00422967167090095,0.00019444444444444446
2022-07-25,-0.005484643756202144,0.004211109838765119,0.00253410156367315,-0.0020126486081631406,0.00019444444444444446
2022-07-26,-0.009042402512209445,0.00815577890118546,-0.007155007032649544,0.008387583824999401,0.00019444444444444446
2022-07-27,0.009387732996992856,-0.007561715510690729,0.010045883314091286,-0.01422619313519789,0.00019444444444444446
